machine_id,machine_type,timestamp,temperature_c,vibration_mm_s,runtime_hours,days_since_maintenance,failed_within_7d
M029,ROBOT_ARM,2025-04-19,50.35,1.15,4678.1,5,0
M029,ROBOT_ARM,2025-04-20,47.14,1.448,4685.9,6,0
M029,ROBOT_ARM,2025-04-21,43.08,1.236,4694.6,7,0
M029,ROBOT_ARM,2025-04-22,46.92,1.448,4704.4,8,0
M029,ROBOT_ARM,2025-04-23,44.58,1.337,4722.6,9,0
M029,ROBOT_ARM,2025-04-24,49.3,1.22,4734.0,10,0
M029,ROBOT_ARM,2025-04-25,47.49,1.523,4748.3,11,0
M029,ROBOT_ARM,2025-04-26,47.29,1.732,4765.8,12,0
M029,ROBOT_ARM,2025-04-27,45.58,1.696,4782.2,13,0
M029,ROBOT_ARM,2025-04-28,50.49,1.257,4799.5,14,0
M029,ROBOT_ARM,2025-04-29,55.85,1.707,4809.5,15,0
M029,ROBOT_ARM,2025-04-30,52.11,0.9,4819.4,16,0
M029,ROBOT_ARM,2025-05-01,50.22,1.316,4827.3,17,0
M029,ROBOT_ARM,2025-05-02,48.36,1.632,4841.8,18,0
M029,ROBOT_ARM,2025-05-03,49.25,1.825,4854.9,19,0
M029,ROBOT_ARM,2025-05-04,48.2,0.836,4868.2,20,0
M029,ROBOT_ARM,2025-05-05,42.95,1.595,4876.1,21,0
M029,ROBOT_ARM,2025-05-06,44.78,1.795,4893.5,22,0
M029,ROBOT_ARM,2025-05-07,44.55,1.591,4905.4,23,0
M029,ROBOT_ARM,2025-05-08,47.64,1.285,4923.9,24,0
M029,ROBOT_ARM,2025-05-09,45.49,1.756,4940.5,25,0
M029,ROBOT_ARM,2025-05-10,42.45,1.278,4956.1,26,0
M029,ROBOT_ARM,2025-05-11,47.13,1.546,4969.0,27,0
M029,ROBOT_ARM,2025-05-12,46.43,1.046,4977.4,0,0
M029,ROBOT_ARM,2025-05-13,46.44,1.232,4992.6,1,0
M029,ROBOT_ARM,2025-05-14,52.07,1.856,5009.2,2,0
M029,ROBOT_ARM,2025-05-15,46.66,1.48,5017.2,3,0
M029,ROBOT_ARM,2025-05-16,47.08,1.64,5025.8,4,0
M029,ROBOT_ARM,2025-05-17,45.7,1.213,5036.3,5,0
M029,ROBOT_ARM,2025-05-18,46.84,1.72,5043.9,6,0
M029,ROBOT_ARM,2025-05-19,48.61,1.43,5051.4,7,0
M029,ROBOT_ARM,2025-05-20,44.91,1.545,5068.0,8,0
M029,ROBOT_ARM,2025-05-21,48.23,2.122,5074.9,9,0
M029,ROBOT_ARM,2025-05-22,50.49,1.75,5084.9,10,0
M029,ROBOT_ARM,2025-05-23,46.61,1.703,5094.6,11,0
M029,ROBOT_ARM,2025-05-24,50.66,1.509,5101.2,12,0
M029,ROBOT_ARM,2025-05-25,49.7,1.774,5119.7,13,0
M029,ROBOT_ARM,2025-05-26,45.91,1.974,5133.7,14,0
M029,ROBOT_ARM,2025-05-27,45.82,1.414,5153.0,15,0
M029,ROBOT_ARM,2025-05-28,50.8,1.155,5164.9,16,0
M029,ROBOT_ARM,2025-05-29,44.59,1.435,5177.4,17,0
M029,ROBOT_ARM,2025-05-30,51.13,1.223,5183.9,18,0
M029,ROBOT_ARM,2025-05-31,50.01,1.222,5193.9,19,0
M029,ROBOT_ARM,2025-06-01,43.13,1.511,5211.1,20,0
M029,ROBOT_ARM,2025-06-02,43.74,1.467,5217.3,21,0
M029,ROBOT_ARM,2025-06-03,53.64,1.499,5233.7,22,0
M029,ROBOT_ARM,2025-06-04,48.53,1.335,5240.3,23,0
M029,ROBOT_ARM,2025-06-05,53.5,1.13,5259.6,24,0
M029,ROBOT_ARM,2025-06-06,47.77,2.07,5274.0,25,0
M029,ROBOT_ARM,2025-06-07,49.43,1.758,5286.4,26,0
M029,ROBOT_ARM,2025-06-08,47.99,1.821,5302.3,27,0
M029,ROBOT_ARM,2025-06-09,42.77,1.727,5314.7,28,0
M029,ROBOT_ARM,2025-06-10,52.13,1.249,5334.1,29,0
M029,ROBOT_ARM,2025-06-11,51.43,0.982,5347.5,30,0
M029,ROBOT_ARM,2025-06-12,50.87,1.194,5357.8,31,0
M029,ROBOT_ARM,2025-06-13,46.46,1.725,5364.7,0,0
M029,ROBOT_ARM,2025-06-14,49.59,1.344,5375.2,1,0
M029,ROBOT_ARM,2025-06-15,50.87,1.609,5382.4,2,0
M029,ROBOT_ARM,2025-06-16,51.08,1.496,5389.4,3,0
M029,ROBOT_ARM,2025-06-17,48.96,1.481,5407.5,4,0
M029,ROBOT_ARM,2025-06-18,47.46,1.16,5422.1,5,0
M029,ROBOT_ARM,2025-06-19,49.47,1.563,5440.5,6,0
M029,ROBOT_ARM,2025-06-20,44.38,1.908,5453.9,7,0
M029,ROBOT_ARM,2025-06-21,45.57,0.919,5462.8,8,0
M029,ROBOT_ARM,2025-06-22,45.1,1.424,5481.0,9,0
M029,ROBOT_ARM,2025-06-23,45.1,1.359,5500.0,10,0
M029,ROBOT_ARM,2025-06-24,43.23,1.496,5508.7,11,0
M029,ROBOT_ARM,2025-06-25,48.4,1.362,5523.7,12,0
M029,ROBOT_ARM,2025-06-26,51.55,1.376,5537.2,13,0
M029,ROBOT_ARM,2025-06-27,48.2,1.73,5550.6,14,0
M029,ROBOT_ARM,2025-06-28,50.78,1.323,5566.0,15,0
M029,ROBOT_ARM,2025-06-29,46.27,1.341,5572.7,16,0
M030,PUMP,2025-01-01,64.31,2.393,2382.3,18,0
M030,PUMP,2025-01-02,60.99,2.844,2399.7,19,0
M030,PUMP,2025-01-03,65.02,2.114,2408.3,20,0
M030,PUMP,2025-01-04,58.75,2.089,2417.6,21,0
M030,PUMP,2025-01-05,61.55,2.72,2427.6,22,0
M030,PUMP,2025-01-06,60.89,2.817,2446.6,23,0
M030,PUMP,2025-01-07,62.74,2.266,2465.7,24,0
M030,PUMP,2025-01-08,55.75,2.703,2479.0,25,0
M030,PUMP,2025-01-09,59.27,2.681,2488.2,26,0
M030,PUMP,2025-01-10,57.93,1.829,2502.8,27,0
M030,PUMP,2025-01-11,60.3,2.714,2515.9,28,0
M030,PUMP,2025-01-12,60.2,2.89,2534.9,29,0
M030,PUMP,2025-01-13,60.67,2.843,2545.5,30,0
M030,PUMP,2025-01-14,53.99,2.354,2557.1,31,0
M030,PUMP,2025-01-15,57.18,2.184,2567.8,0,0
M030,PUMP,2025-01-16,60.77,2.76,2577.0,1,0
M030,PUMP,2025-01-17,61.47,2.819,2591.5,2,0
M030,PUMP,2025-01-18,59.22,2.716,2599.7,3,0
M030,PUMP,2025-01-19,58.55,2.782,2614.9,4,0
M030,PUMP,2025-01-20,60.75,2.788,2627.6,5,0
M030,PUMP,2025-01-21,60.4,2.574,2638.2,6,0
M030,PUMP,2025-01-22,62.11,2.848,2646.0,7,0
M030,PUMP,2025-01-23,56.08,3.135,2659.1,8,0
M030,PUMP,2025-01-24,55.89,2.449,2672.4,9,0
M030,PUMP,2025-01-25,61.6,3.006,2686.9,10,0
M030,PUMP,2025-01-26,57.98,2.939,2704.1,11,0
M030,PUMP,2025-01-27,63.17,2.311,2715.5,12,0
M030,PUMP,2025-01-28,58.61,1.898,2722.4,13,0
M030,PUMP,2025-01-29,60.5,2.248,2730.9,14,0
M030,PUMP,2025-01-30,60.13,2.732,2740.9,15,0
M030,PUMP,2025-01-31,60.52,2.244,2750.2,16,0
M030,PUMP,2025-02-01,55.3,3.064,2758.8,17,0
M030,PUMP,2025-02-02,56.79,2.084,2778.7,18,0
M030,PUMP,2025-02-03,57.25,2.071,2786.4,19,0
M030,PUMP,2025-02-04,56.43,2.816,2792.5,20,0
M030,PUMP,2025-02-05,66.61,1.956,2808.1,21,0
M030,PUMP,2025-02-06,62.77,2.307,2822.0,22,0
M030,PUMP,2025-02-07,57.7,2.406,2828.6,23,0
M030,PUMP,2025-02-08,61.49,2.128,2846.5,24,0
M030,PUMP,2025-02-09,59.6,2.367,2852.8,25,0
M030,PUMP,2025-02-10,59.75,2.456,2869.6,26,0
M030,PUMP,2025-02-11,57.55,2.948,2888.8,27,0
M030,PUMP,2025-02-12,58.11,2.707,2902.6,28,0
M030,PUMP,2025-02-13,64.2,2.074,2913.2,29,0
M030,PUMP,2025-02-14,60.09,3.367,2928.0,30,0
M030,PUMP,2025-02-15,58.93,2.172,2940.5,31,0
M030,PUMP,2025-02-16,57.34,1.91,2957.8,32,0
M030,PUMP,2025-02-17,62.33,2.53,2971.3,33,0
M030,PUMP,2025-02-18,62.97,2.631,2983.8,0,0
M030,PUMP,2025-02-19,57.5,1.652,3001.6,1,0
M030,PUMP,2025-02-20,62.54,2.319,3010.0,2,0
M030,PUMP,2025-02-21,53.89,2.523,3018.8,3,0
M030,PUMP,2025-02-22,58.2,2.719,3028.5,4,0
M030,PUMP,2025-02-23,60.83,2.636,3035.5,5,0
M030,PUMP,2025-02-24,60.23,2.583,3051.0,6,0
M030,PUMP,2025-02-25,56.94,2.624,3064.6,7,0
M030,PUMP,2025-02-26,61.0,2.784,3074.8,8,0
M030,PUMP,2025-02-27,58.32,2.437,3094.5,9,0
M030,PUMP,2025-02-28,64.81,2.811,3100.8,10,0
M030,PUMP,2025-03-01,61.34,2.825,3114.9,11,0
M030,PUMP,2025-03-02,56.19,2.658,3125.7,12,0
M030,PUMP,2025-03-03,59.26,3.007,3133.3,13,0
M030,PUMP,2025-03-04,58.53,2.818,3144.1,14,0
M030,PUMP,2025-03-05,57.97,2.749,3163.7,15,0
M030,PUMP,2025-03-06,61.92,2.729,3171.5,16,0
M030,PUMP,2025-03-07,60.22,2.384,3181.6,17,0
M030,PUMP,2025-03-08,59.41,2.248,3196.7,18,0
M030,PUMP,2025-03-09,58.02,2.227,3205.2,19,0
M030,PUMP,2025-03-10,55.63,3.104,3215.6,20,0
M030,PUMP,2025-03-11,54.41,2.49,3232.4,21,0
M030,PUMP,2025-03-12,63.7,2.536,3240.5,22,0
M030,PUMP,2025-03-13,59.98,2.757,3249.9,23,0
M030,PUMP,2025-03-14,57.42,2.697,3257.4,24,0
M030,PUMP,2025-03-15,59.38,2.312,3263.6,25,0
M030,PUMP,2025-03-16,58.34,2.562,3283.1,26,0
M030,PUMP,2025-03-17,57.43,3.086,3298.4,27,0
M030,PUMP,2025-03-18,53.9,2.986,3315.2,28,0
M030,PUMP,2025-03-19,58.03,2.606,3323.1,29,0
M030,PUMP,2025-03-20,60.16,2.289,3340.2,30,0
M030,PUMP,2025-03-21,59.62,2.809,3350.3,31,0
M030,PUMP,2025-03-22,58.03,2.532,3364.8,0,0
M030,PUMP,2025-03-23,61.85,2.547,3379.3,1,0
M030,PUMP,2025-03-24,53.14,1.924,3391.8,2,0
M030,PUMP,2025-03-25,61.26,2.221,3403.4,3,0
M030,PUMP,2025-03-26,65.09,2.459,3412.1,4,0
M030,PUMP,2025-03-27,66.03,2.463,3419.3,5,0
M030,PUMP,2025-03-28,55.71,2.328,3437.4,6,0
M030,PUMP,2025-03-29,60.2,2.491,3453.1,7,0
M030,PUMP,2025-03-30,58.73,2.371,3462.6,8,0
M030,PUMP,2025-03-31,56.07,2.991,3475.6,9,0
M030,PUMP,2025-04-01,61.84,1.9,3486.1,10,0
M030,PUMP,2025-04-02,59.21,2.333,3495.0,11,0
M030,PUMP,2025-04-03,62.62,2.664,3509.4,12,0
M030,PUMP,2025-04-04,61.06,2.471,3520.3,13,0
M030,PUMP,2025-04-05,59.47,2.202,3537.0,14,0
M030,PUMP,2025-04-06,62.77,3.026,3552.1,15,0
M030,PUMP,2025-04-07,59.38,3.013,3558.3,16,0
M030,PUMP,2025-04-08,62.6,2.789,3577.9,17,0
M030,PUMP,2025-04-09,55.56,2.57,3588.3,18,0
M030,PUMP,2025-04-10,61.33,2.509,3602.5,19,0
M030,PUMP,2025-04-11,56.86,2.664,3617.4,20,0
M030,PUMP,2025-04-12,59.68,2.43,3628.8,21,0
M030,PUMP,2025-04-13,58.37,1.637,3642.4,22,0
M030,PUMP,2025-04-14,62.76,3.129,3660.3,23,0
M030,PUMP,2025-04-15,58.49,2.183,3676.6,24,0
M030,PUMP,2025-04-16,57.15,3.025,3686.5,25,0
M030,PUMP,2025-04-17,59.33,2.654,3694.7,26,0
M030,PUMP,2025-04-18,57.21,1.903,3713.4,27,0
M030,PUMP,2025-04-19,64.51,1.628,3732.0,28,0
M030,PUMP,2025-04-20,58.74,1.941,3745.2,29,0
M030,PUMP,2025-04-21,58.54,2.606,3756.9,0,0
M030,PUMP,2025-04-22,63.66,2.46,3767.7,1,0
M030,PUMP,2025-04-23,56.73,3.252,3781.1,2,0
M030,PUMP,2025-04-24,61.6,2.277,3794.9,3,0
M030,PUMP,2025-04-25,57.71,3.008,3808.2,4,0
M030,PUMP,2025-04-26,62.79,2.854,3823.3,5,0
M030,PUMP,2025-04-27,57.12,2.299,3835.0,6,0
M030,PUMP,2025-04-28,62.68,2.533,3843.5,7,0
M030,PUMP,2025-04-29,60.81,2.087,3862.3,8,0
M030,PUMP,2025-04-30,57.1,2.135,3880.4,9,0
M030,PUMP,2025-05-01,53.64,2.172,3888.1,10,0
M030,PUMP,2025-05-02,57.19,2.625,3896.1,11,0
M030,PUMP,2025-05-03,59.64,2.302,3915.9,12,0
M030,PUMP,2025-05-04,59.25,2.505,3923.6,13,0
M030,PUMP,2025-05-05,61.68,2.402,3935.3,14,0
M030,PUMP,2025-05-06,62.41,2.879,3943.2,15,0
M030,PUMP,2025-05-07,64.66,2.511,3950.6,16,0
M030,PUMP,2025-05-08,55.37,2.839,3966.7,17,0
M030,PUMP,2025-05-09,57.01,2.491,3985.5,18,0
M030,PUMP,2025-05-10,62.97,2.522,3991.5,19,0
M030,PUMP,2025-05-11,59.29,2.569,4004.4,20,0
M030,PUMP,2025-05-12,59.02,3.261,4021.8,21,0
M030,PUMP,2025-05-13,55.66,2.192,4040.0,22,0
M030,PUMP,2025-05-14,54.28,2.429,4052.5,23,0
M030,PUMP,2025-05-15,59.04,2.328,4070.0,24,0
M030,PUMP,2025-05-16,61.96,1.938,4089.9,25,0
M030,PUMP,2025-05-17,60.3,2.35,4100.7,26,0
M030,PUMP,2025-05-18,58.7,2.034,4111.3,0,0
M030,PUMP,2025-05-19,58.52,2.532,4129.6,1,0
M030,PUMP,2025-05-20,60.53,1.973,4138.8,2,0
M030,PUMP,2025-05-21,57.22,3.11,4154.3,3,0
M030,PUMP,2025-05-22,59.39,2.751,4167.6,4,0
M030,PUMP,2025-05-23,61.06,2.751,4177.4,5,0
M030,PUMP,2025-05-24,61.6,2.471,4185.9,6,0
M030,PUMP,2025-05-25,59.11,2.655,4202.9,7,0
M030,PUMP,2025-05-26,62.29,3.172,4209.9,8,0
M030,PUMP,2025-05-27,60.64,2.629,4221.0,9,0
M030,PUMP,2025-05-28,63.05,1.987,4237.7,10,0
M030,PUMP,2025-05-29,59.28,2.826,4255.3,11,0
M030,PUMP,2025-05-30,60.26,2.429,4272.8,12,0
M030,PUMP,2025-05-31,61.95,2.525,4278.9,13,0
M030,PUMP,2025-06-01,62.85,2.262,4297.3,14,0
M030,PUMP,2025-06-02,56.94,2.685,4309.7,15,0
M030,PUMP,2025-06-03,67.28,2.472,4325.3,16,0
M030,PUMP,2025-06-04,61.67,2.473,4336.7,17,0
M030,PUMP,2025-06-05,56.89,2.772,4347.2,18,0
M030,PUMP,2025-06-06,56.91,1.932,4359.7,19,0
M030,PUMP,2025-06-07,63.55,3.136,4374.6,20,0
M030,PUMP,2025-06-08,61.11,2.625,4392.2,21,0
M030,PUMP,2025-06-09,60.23,2.689,4412.1,22,0
M030,PUMP,2025-06-10,52.75,2.633,4426.4,23,0
M030,PUMP,2025-06-11,59.99,2.578,4444.1,24,0
M030,PUMP,2025-06-12,61.07,3.301,4463.7,25,0
M030,PUMP,2025-06-13,59.08,2.131,4471.2,26,0
M030,PUMP,2025-06-14,59.76,2.528,4490.4,0,0
M030,PUMP,2025-06-15,59.35,2.697,4506.4,1,0
M030,PUMP,2025-06-16,57.5,3.124,4514.4,2,0
M030,PUMP,2025-06-17,59.12,2.693,4524.0,3,0
M030,PUMP,2025-06-18,59.43,2.344,4534.4,4,0
M030,PUMP,2025-06-19,60.56,2.949,4549.8,5,0
M030,PUMP,2025-06-20,64.98,2.905,4563.1,6,0
M030,PUMP,2025-06-21,57.3,2.391,4574.5,7,0
M030,PUMP,2025-06-22,63.22,2.597,4585.8,8,0
M030,PUMP,2025-06-23,64.42,2.466,4592.8,9,0
M030,PUMP,2025-06-24,58.59,2.16,4607.3,10,0
M030,PUMP,2025-06-25,63.55,2.372,4614.3,11,0
M030,PUMP,2025-06-26,53.17,1.615,4624.5,12,0
M030,PUMP,2025-06-27,60.58,2.633,4644.2,13,0
M030,PUMP,2025-06-28,55.42,2.547,4662.0,14,0
M030,PUMP,2025-06-29,55.41,2.696,4677.7,15,0
M031,CNC_MILL,2025-01-01,55.11,1.584,4927.4,7,0
M031,CNC_MILL,2025-01-02,57.41,1.699,4941.5,8,0
M031,CNC_MILL,2025-01-03,54.85,2.049,4952.3,9,0
M031,CNC_MILL,2025-01-04,59.38,2.443,4970.4,10,0
M031,CNC_MILL,2025-01-05,55.19,2.165,4988.3,11,0
M031,CNC_MILL,2025-01-06,51.35,1.237,4998.2,12,0
M031,CNC_MILL,2025-01-07,56.27,1.974,5008.1,13,0
M031,CNC_MILL,2025-01-08,52.05,2.09,5017.6,14,0
M031,CNC_MILL,2025-01-09,56.2,1.736,5034.5,15,0
M031,CNC_MILL,2025-01-10,56.92,1.605,5051.6,16,0
M031,CNC_MILL,2025-01-11,56.42,1.935,5062.2,17,0
M031,CNC_MILL,2025-01-12,55.47,2.255,5069.2,18,0
M031,CNC_MILL,2025-01-13,53.34,1.831,5081.8,19,0
M031,CNC_MILL,2025-01-14,57.19,2.235,5096.2,20,0
M031,CNC_MILL,2025-01-15,59.23,2.312,5103.1,21,0
M031,CNC_MILL,2025-01-16,61.55,1.782,5122.5,22,0
M031,CNC_MILL,2025-01-17,55.83,2.626,5130.8,23,0
M031,CNC_MILL,2025-01-18,53.14,2.062,5136.9,24,0
M031,CNC_MILL,2025-01-19,57.41,1.557,5144.8,25,0
M031,CNC_MILL,2025-01-20,50.67,1.855,5158.0,26,0
M031,CNC_MILL,2025-01-21,54.93,1.789,5167.9,0,0
M031,CNC_MILL,2025-01-22,53.14,2.19,5184.2,1,0
M031,CNC_MILL,2025-01-23,51.26,1.641,5196.9,2,0
M031,CNC_MILL,2025-01-24,55.24,2.098,5205.2,3,0
M031,CNC_MILL,2025-01-25,55.11,1.584,5217.5,4,0
M031,CNC_MILL,2025-01-26,57.79,1.685,5236.5,5,0
M031,CNC_MILL,2025-01-27,54.77,1.854,5253.9,6,0
M031,CNC_MILL,2025-01-28,60.34,2.167,5273.9,7,0
M031,CNC_MILL,2025-01-29,53.17,2.122,5288.6,8,0
M031,CNC_MILL,2025-01-30,50.59,1.934,5306.7,9,0
M031,CNC_MILL,2025-01-31,53.06,2.173,5314.8,10,0
M031,CNC_MILL,2025-02-01,57.09,1.958,5325.1,11,0
M031,CNC_MILL,2025-02-02,52.86,2.497,5335.4,12,0
M031,CNC_MILL,2025-02-03,55.5,2.558,5353.1,13,0
M031,CNC_MILL,2025-02-04,55.74,2.221,5365.3,14,0
M031,CNC_MILL,2025-02-05,56.18,1.946,5375.6,15,0
M031,CNC_MILL,2025-02-06,56.9,2.439,5394.5,16,0
M031,CNC_MILL,2025-02-07,56.08,2.156,5410.6,17,0
M031,CNC_MILL,2025-02-08,51.46,2.224,5418.3,18,0
M031,CNC_MILL,2025-02-09,51.17,1.96,5424.9,19,0
M031,CNC_MILL,2025-02-10,52.59,2.163,5431.3,20,0
M031,CNC_MILL,2025-02-11,52.78,1.581,5450.3,21,0
M031,CNC_MILL,2025-02-12,55.99,1.789,5470.1,22,0
M031,CNC_MILL,2025-02-13,53.83,2.22,5486.6,23,0
M031,CNC_MILL,2025-02-14,57.47,2.498,5494.6,24,0
M031,CNC_MILL,2025-02-15,55.9,1.761,5506.8,25,0
M031,CNC_MILL,2025-02-16,55.19,2.023,5519.3,26,0
M031,CNC_MILL,2025-02-17,52.98,1.841,5536.8,27,0
M031,CNC_MILL,2025-02-18,54.95,1.337,5556.1,28,0
M031,CNC_MILL,2025-02-19,54.41,1.544,5564.6,0,0
M031,CNC_MILL,2025-02-20,55.33,1.679,5574.1,1,0
M031,CNC_MILL,2025-02-21,50.95,1.748,5587.2,2,0
M031,CNC_MILL,2025-02-22,61.94,1.934,5602.2,3,0
M031,CNC_MILL,2025-02-23,56.26,1.821,5616.4,4,0
M031,CNC_MILL,2025-02-24,54.61,2.965,5625.0,5,0
M031,CNC_MILL,2025-02-25,60.26,2.313,5631.4,6,0
M031,CNC_MILL,2025-02-26,57.48,1.807,5637.5,7,0
M031,CNC_MILL,2025-02-27,58.88,2.149,5654.4,8,0
M031,CNC_MILL,2025-02-28,57.56,1.907,5660.6,9,0
M031,CNC_MILL,2025-03-01,52.07,1.857,5671.3,10,0
M031,CNC_MILL,2025-03-02,53.15,2.254,5681.9,11,0
M031,CNC_MILL,2025-03-03,55.33,1.212,5699.3,12,0
M031,CNC_MILL,2025-03-04,54.7,2.022,5716.5,13,0
M031,CNC_MILL,2025-03-05,55.64,2.39,5734.7,14,0
M031,CNC_MILL,2025-03-06,59.22,1.982,5750.6,15,0
M031,CNC_MILL,2025-03-07,53.15,1.851,5767.3,16,0
M031,CNC_MILL,2025-03-08,54.68,2.095,5786.8,17,0
M031,CNC_MILL,2025-03-09,56.49,2.01,5805.5,18,0
M031,CNC_MILL,2025-03-10,51.49,2.141,5815.0,19,0
M031,CNC_MILL,2025-03-11,55.09,1.91,5823.2,20,0
M031,CNC_MILL,2025-03-12,55.15,1.8,5831.9,21,0
M031,CNC_MILL,2025-03-13,51.4,1.609,5844.2,22,0
M031,CNC_MILL,2025-03-14,58.19,2.136,5864.2,23,0
M031,CNC_MILL,2025-03-15,54.0,2.219,5873.6,24,0
M031,CNC_MILL,2025-03-16,58.84,2.603,5881.7,25,0
M031,CNC_MILL,2025-03-17,53.04,1.958,5900.0,26,0
M031,CNC_MILL,2025-03-18,55.1,1.96,5913.2,27,0
M031,CNC_MILL,2025-03-19,55.98,2.224,5933.2,28,0
M031,CNC_MILL,2025-03-20,55.78,1.443,5951.0,29,0
M031,CNC_MILL,2025-03-21,53.74,2.212,5969.8,30,0
M031,CNC_MILL,2025-03-22,51.1,2.244,5978.0,31,0
M031,CNC_MILL,2025-03-23,55.75,1.894,5992.1,0,0
M031,CNC_MILL,2025-03-24,48.56,2.299,6009.9,1,0
M031,CNC_MILL,2025-03-25,54.95,1.905,6017.1,2,0
M031,CNC_MILL,2025-03-26,55.96,2.098,6025.3,3,0
M031,CNC_MILL,2025-03-27,50.78,2.301,6037.3,4,0
M031,CNC_MILL,2025-03-28,60.2,2.07,6044.6,5,0
M031,CNC_MILL,2025-03-29,55.82,2.034,6058.5,6,0
M031,CNC_MILL,2025-03-30,55.65,2.035,6069.4,7,0
M031,CNC_MILL,2025-03-31,56.28,1.542,6086.6,8,0
M031,CNC_MILL,2025-04-01,55.35,1.688,6103.7,9,0
M031,CNC_MILL,2025-04-02,56.02,1.913,6111.3,10,0
M031,CNC_MILL,2025-04-03,48.31,1.921,6121.8,11,0
M031,CNC_MILL,2025-04-04,59.92,2.198,6133.7,12,0
M031,CNC_MILL,2025-04-05,54.67,1.588,6140.6,13,0
M031,CNC_MILL,2025-04-06,55.41,2.056,6160.1,14,0
M031,CNC_MILL,2025-04-07,54.05,2.284,6178.4,15,0
M031,CNC_MILL,2025-04-08,53.18,1.769,6186.2,16,0
M031,CNC_MILL,2025-04-09,59.27,2.356,6202.6,17,0
M031,CNC_MILL,2025-04-10,56.93,1.897,6215.6,18,0
M031,CNC_MILL,2025-04-11,59.13,1.759,6227.6,19,0
M031,CNC_MILL,2025-04-12,50.98,1.574,6247.3,20,0
M031,CNC_MILL,2025-04-13,51.19,2.088,6267.2,21,0
M031,CNC_MILL,2025-04-14,56.46,2.055,6285.1,22,0
M031,CNC_MILL,2025-04-15,58.26,2.241,6295.6,23,0
M031,CNC_MILL,2025-04-16,53.8,1.554,6314.1,24,0
M031,CNC_MILL,2025-04-17,54.15,2.184,6321.9,25,0
M031,CNC_MILL,2025-04-18,56.62,1.9,6337.6,26,0
M031,CNC_MILL,2025-04-19,58.9,1.802,6346.3,27,0
M031,CNC_MILL,2025-04-20,53.72,1.67,6360.7,28,0
M031,CNC_MILL,2025-04-21,52.73,2.083,6380.3,29,0
M031,CNC_MILL,2025-04-22,57.42,2.646,6389.2,30,0
M031,CNC_MILL,2025-04-23,51.67,1.897,6397.6,0,0
M031,CNC_MILL,2025-04-24,55.4,2.328,6404.2,1,0
M031,CNC_MILL,2025-04-25,56.74,2.244,6417.0,2,0
M031,CNC_MILL,2025-04-26,56.43,2.237,6434.5,3,0
M031,CNC_MILL,2025-04-27,56.95,2.565,6445.5,4,0
M031,CNC_MILL,2025-04-28,56.09,1.929,6452.8,5,0
M031,CNC_MILL,2025-04-29,52.87,1.701,6472.0,6,0
M031,CNC_MILL,2025-04-30,59.33,2.474,6481.0,7,0
M031,CNC_MILL,2025-05-01,54.38,2.07,6487.3,8,0
M031,CNC_MILL,2025-05-02,57.04,1.976,6498.8,9,0
M031,CNC_MILL,2025-05-03,57.54,2.217,6515.6,10,0
M031,CNC_MILL,2025-05-04,55.56,2.191,6524.2,11,0
M031,CNC_MILL,2025-05-05,54.55,2.348,6542.4,12,0
M031,CNC_MILL,2025-05-06,58.06,2.542,6551.0,13,0
M031,CNC_MILL,2025-05-07,52.56,2.07,6569.5,14,0
M031,CNC_MILL,2025-05-08,57.25,2.088,6587.4,15,0
M031,CNC_MILL,2025-05-09,58.17,1.27,6603.2,16,0
M031,CNC_MILL,2025-05-10,53.98,2.055,6609.9,17,0
M031,CNC_MILL,2025-05-11,59.08,1.987,6620.3,18,0
M031,CNC_MILL,2025-05-12,51.95,2.313,6629.2,19,0
M031,CNC_MILL,2025-05-13,53.73,1.96,6635.4,20,0
M031,CNC_MILL,2025-05-14,51.4,2.023,6652.1,21,0
M031,CNC_MILL,2025-05-15,60.79,2.308,6660.7,22,0
M031,CNC_MILL,2025-05-16,56.11,2.38,6672.6,23,0
M031,CNC_MILL,2025-05-17,54.09,1.843,6679.6,24,0
M031,CNC_MILL,2025-05-18,51.47,2.139,6688.5,25,0
M031,CNC_MILL,2025-05-19,54.95,1.519,6697.6,26,0
M031,CNC_MILL,2025-05-20,51.76,1.898,6712.2,27,0
M031,CNC_MILL,2025-05-21,53.74,2.067,6727.6,28,0
M031,CNC_MILL,2025-05-22,49.53,2.363,6746.0,29,0
M031,CNC_MILL,2025-05-23,53.1,1.689,6763.0,0,0
M031,CNC_MILL,2025-05-24,52.81,2.389,6776.7,1,0
M031,CNC_MILL,2025-05-25,55.49,2.123,6785.7,2,0
M031,CNC_MILL,2025-05-26,60.5,2.094,6794.7,3,0
M031,CNC_MILL,2025-05-27,54.34,2.118,6804.0,4,0
M031,CNC_MILL,2025-05-28,55.79,1.486,6821.7,5,0
M031,CNC_MILL,2025-05-29,56.56,2.31,6827.9,6,0
M031,CNC_MILL,2025-05-30,51.17,2.012,6842.8,7,0
M031,CNC_MILL,2025-05-31,51.04,2.296,6861.8,8,0
M031,CNC_MILL,2025-06-01,53.5,2.311,6873.8,9,0
M031,CNC_MILL,2025-06-02,55.05,2.146,6892.3,10,0
M031,CNC_MILL,2025-06-03,52.53,1.915,6906.8,11,0
M031,CNC_MILL,2025-06-04,57.2,2.239,6925.4,12,0
M031,CNC_MILL,2025-06-05,46.4,1.711,6941.5,13,0
M031,CNC_MILL,2025-06-06,58.26,1.899,6948.2,14,0
